City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,udachny,66.4167,112.4,16.92,34,50,4.76,RU,1717477663
285,prince rupert,54.3161,-130.3201,9.97,88,86,4.5,CA,1717477663
286,sao joao dos inhamuns,-6.0,-40.2833,24.04,51,73,2.77,BR,1717477606
287,kwakoa,-3.7667,37.7167,20.96,83,49,1.57,TZ,1717477664
288,nacala,-14.5428,40.6728,24.67,84,5,0.94,MZ,1717477664
289,obo,5.3998,26.4869,21.69,94,81,1.45,CF,1717477664
290,brokopondo,4.75,-55.1667,25.39,87,87,3.43,SR,1717477664
291,walvis bay,-22.9575,14.5053,11.86,68,0,2.15,NA,1717477664
292,west fargo,46.875,-96.9004,20.0,77,0,4.12,US,1717477664
293,yanbu,24.0891,38.0637,28.02,94,0,2.06,SA,1717477639
294,guapi,2.5708,-77.8854,24.78,97,100,2.23,CO,1717477665
295,at taj,24.2049,23.2857,29.4,16,0,2.17,LY,1717477665
296,ocean shores,46.9737,-124.1563,11.68,92,100,4.63,US,1717477665
297,joshimath,30.5667,79.5667,23.55,26,10,3.18,IN,1717477665
298,matoury,4.8483,-52.3317,24.98,100,40,1.03,GF,1717477665
299,severo-yeniseyskiy,60.3725,93.0408,4.21,61,100,2.68,RU,1717477665
300,tamanrasset,22.785,5.5228,25.95,25,33,2.57,DZ,1717477665
301,monte argentario,42.4345,11.1195,17.16,81,1,3.82,IT,1717477414
302,sarpol-e zahab,34.4611,45.8626,32.31,19,0,2.18,IR,1717477629
303,abra pampa,-22.7205,-65.697,5.39,67,31,4.14,AR,1717477395
304,alo,7.4178,6.7371,23.37,98,38,1.67,NG,1717477666
305,port alfred,-33.5906,26.891,10.66,82,41,1.34,ZA,1717477666
306,road town,18.4167,-64.6167,27.69,80,100,8.17,VG,1717477666
307,gisborne,-38.6533,178.0042,11.46,74,50,5.51,NZ,1717477550
308,hami,42.8,93.45,29.54,17,58,0.63,CN,1717477588
309,zhengzhou,34.7578,113.6486,30.64,23,100,3.56,CN,1717477666
310,klyuchi,52.2667,79.1667,16.01,82,100,6.27,RU,1717477666
311,garissa,-0.4536,39.6401,25.93,75,40,7.0,KE,1717477666
312,sur,22.5667,59.5289,35.1,41,7,4.36,OM,1717477667
313,ghadamis,30.1337,9.5007,29.56,19,65,5.92,LY,1717477667
314,muroto-misakicho,33.2833,134.15,21.46,65,3,5.69,JP,1717477667
315,machico,32.7,-16.7667,19.28,86,20,2.06,PT,1717477667
316,sao tome,0.3365,6.7273,26.31,82,93,4.71,ST,1717477667
317,cockburn town,21.4612,-71.1419,26.05,87,100,6.63,TC,1717477415
318,saipan,15.1355,145.701,32.39,66,20,6.17,MP,1717477398
319,padang,-0.9492,100.3543,30.03,77,42,2.96,ID,1717477667
320,saint-pierre,-21.3393,55.4781,22.82,68,75,3.6,RE,1717477667
321,port blair,11.6667,92.75,32.02,70,40,6.69,IN,1717477468
322,petropavlovsk-kamchatsky,53.0452,158.6483,16.33,75,0,6.0,RU,1717477508
323,muravlenko,63.7898,74.523,4.22,61,100,1.21,RU,1717477668
324,praia,14.9215,-23.5087,22.3,73,40,4.63,CV,1717477668
325,mukalla,14.5425,49.1242,31.36,63,45,0.99,YE,1717477642
326,mount gambier,-37.8333,140.7667,14.29,37,100,0.89,AU,1717477668
327,garachico,28.7781,-17.7646,18.06,68,0,2.06,ES,1717477668
328,kantang,7.4054,99.5156,32.05,59,92,3.29,TH,1717477668
329,dali,25.7,100.1833,25.45,50,39,2.78,CN,1717477668
330,humaita,-7.5061,-63.0208,24.69,72,100,1.21,BR,1717477669
331,okulovka,58.4008,33.2908,17.38,91,100,3.22,RU,1717477669
332,vila franca do campo,37.7167,-25.4333,18.27,99,16,2.42,PT,1717477669
333,hakkari,37.5833,44.1667,16.88,55,20,1.03,TR,1717477669
334,novooleksiyivka,46.2269,34.6428,22.67,58,57,1.33,UA,1717477669
335,midvagur,62.0511,-7.1939,5.46,70,40,7.2,FO,1717477669
336,masterton,-40.9597,175.6575,9.5,88,67,1.6,NZ,1717477451
337,vuktyl,63.8567,57.3094,12.28,62,98,3.13,RU,1717477670
338,muslyumovo,55.3033,53.1947,21.94,68,85,2.23,RU,1717477670
339,saguenay,48.4168,-71.0657,16.71,70,0,5.66,CA,1717477592
340,odessa,46.4775,30.7326,20.99,76,85,4.27,UA,1717477626
341,tarawa,1.419,172.984,28.77,73,88,1.99,KI,1717477670
342,ventspils,57.3894,21.5606,17.96,82,0,3.09,LV,1717477670
343,gadzhiyevo,69.2551,33.3362,11.45,84,92,1.15,RU,1717477670
344,morteros,-30.7116,-61.9986,7.79,82,99,4.53,AR,1717477670
345,nova sintra,14.8667,-24.7167,24.66,75,95,4.65,CV,1717477670
346,kingston,17.997,-76.7936,27.53,74,20,5.66,JM,1717477297
347,mizdah,31.4451,12.9801,24.84,48,44,4.03,LY,1717477671
348,mongo,12.1844,18.693,30.86,22,1,1.28,TD,1717477671
349,uzgen,40.7699,73.3007,23.16,45,93,0.95,KG,1717477671
350,kalengwa,-13.4659,25.0027,10.06,44,52,1.24,ZM,1717477671
351,mejit,10.2753,170.8646,28.2,80,100,8.5,MH,1717477671
352,jiuquan,39.7432,98.5174,26.45,17,4,4.77,CN,1717477671
353,huayin,34.5675,110.0921,20.05,71,100,2.88,CN,1717477671
354,nsanje,-16.92,35.262,21.35,58,0,0.64,MW,1717477672
355,chiavenna,46.3216,9.3986,15.88,77,49,1.64,IT,1717477672
356,kristiansund,63.1115,7.732,11.18,66,40,1.54,NO,1717477672
357,taghazout,30.5426,-9.7112,18.43,86,94,1.16,MA,1717477672
358,santa rosalia,27.3167,-112.2833,21.74,46,0,5.45,MX,1717477672
359,summerland,49.5998,-119.6691,7.86,65,15,0.33,CA,1717477672
360,tromso,69.6496,18.957,8.01,87,100,4.12,NO,1717477504
361,flying fish cove,-10.4217,105.6791,28.82,74,75,6.69,CX,1717477672
362,kyzyl-suu,42.3414,78.0056,14.31,55,77,2.49,KG,1717477672
363,winslow,35.0242,-110.6974,24.1,16,0,7.2,US,1717477672
364,aboso,5.3617,-1.9473,23.07,98,97,0.59,GH,1717477673
365,paradip garh,20.3167,86.6167,34.87,54,100,5.74,IN,1717477673
366,taksimo,56.3444,114.8794,24.77,32,29,0.48,RU,1717477673
367,kargopol',61.5071,38.9456,20.59,77,24,1.38,RU,1717477673
368,zhangjiakou shi xuanhua qu,40.6103,115.0447,23.68,50,100,2.35,CN,1717477449
369,ocara,-4.4908,-38.5967,22.03,98,22,0.52,BR,1717477673
370,akureyri,65.6835,-18.0878,1.07,95,100,10.59,IS,1717477673
371,shahba,32.8551,36.629,30.99,12,0,5.2,SY,1717477673
372,wad medani,14.4012,33.5199,34.53,26,3,6.13,SD,1717477673
373,kenai,60.5544,-151.2583,12.3,76,100,3.6,US,1717477674
374,lilongwe,-13.9669,33.7873,17.33,65,0,0.86,MW,1717477674
375,paragominas,-2.9667,-47.4833,22.01,98,73,1.41,BR,1717477642
376,ust'-charyshskaya pristan',52.3934,83.6635,15.34,78,100,9.02,RU,1717477674
377,axim,4.8699,-2.2405,25.68,87,87,2.63,GH,1717477674
378,olinda,-8.0089,-34.8553,24.85,100,75,3.6,BR,1717477152
379,buala,-8.145,159.5921,28.86,76,48,1.27,SB,1717477674
380,tazovsky,67.4667,78.7,-1.1,88,50,5.5,RU,1717477674
381,khovd,48.0056,91.6419,16.39,26,81,4.07,MN,1717477675
382,bridgewater,44.3835,-64.5155,12.01,95,19,1.34,CA,1717477675
383,karlsruhe,49.0047,8.3858,12.65,82,99,1.46,DE,1717477675
384,par naogaon,24.8029,88.9508,35.53,46,13,3.03,BD,1717477675
385,isafjordur,66.0755,-23.124,1.26,66,100,4.83,IS,1717477675
386,kodinar,20.7903,70.7031,31.69,60,100,4.1,IN,1717477434
387,korla,41.7597,86.1469,26.18,17,97,9.63,CN,1717477431
388,isangel,-19.55,169.2667,27.06,69,75,2.57,VU,1717477675
389,qaqortoq,60.7167,-46.0333,3.91,87,91,0.56,GL,1717477675
390,agua dulce,18.1333,-94.1333,28.68,72,65,2.84,MX,1717477620
391,arcachon,44.5875,-1.0519,10.18,93,0,0.0,FR,1717477676
392,tangalle,6.024,80.7911,29.09,74,56,5.54,LK,1717477450
393,zheleznodorozhnyy,55.7503,38.0042,18.12,96,44,3.13,RU,1717477676
394,waterloo,43.4668,-80.5164,17.03,99,0,1.54,CA,1717477477
395,waeng,16.3001,103.9779,33.16,51,99,6.47,TH,1717477676
396,green river,41.5286,-109.4662,13.88,63,79,0.89,US,1717477676
397,rongelap,11.1635,166.8941,27.84,81,100,9.0,MH,1717477676
398,palopo,-2.9996,120.1921,24.75,88,100,0.53,ID,1717477676
399,peniche,39.3558,-9.3811,16.71,93,4,0.96,PT,1717477618
400,arkhangel'sk,64.5401,40.5433,21.18,83,40,1.0,RU,1717477677
401,urucui,-7.2294,-44.5561,24.21,54,19,2.74,BR,1717477677
402,north elba,44.2434,-73.9543,13.99,63,64,1.06,US,1717477677
403,san patricio,28.017,-97.5169,29.36,85,86,8.07,US,1717477538
404,aldan,58.6031,125.3894,19.2,31,2,5.8,RU,1717477677
405,yulinshi,38.2906,109.7494,17.39,58,100,7.85,CN,1717477677
406,monrovia,6.3005,-10.7969,24.87,87,98,0.64,LR,1717477678
407,mae sot,16.7167,98.5667,29.97,74,75,3.6,TH,1717477483
408,ziniare,12.5822,-1.2983,28.02,57,100,4.58,BF,1717477678
409,qingnian,36.8456,115.7117,33.76,18,100,4.45,CN,1717477433
410,hamilton,39.1834,-84.5333,21.24,90,0,0.0,US,1717477559
411,luau,-10.7073,22.2247,14.9,49,2,1.01,AO,1717477678
412,levski,43.3667,25.1333,21.15,88,9,1.79,BG,1717477679
413,geneina,13.45,22.45,26.37,11,31,3.79,SD,1717477679
414,greymouth,-42.4667,171.2,8.64,87,99,2.21,NZ,1717477679
415,dhidhdhoo,6.8833,73.1,28.8,80,100,4.29,MV,1717477679
416,neustadt an der aisch,49.5833,10.6,11.96,91,75,1.54,DE,1717477679
417,deqen,29.9618,90.7188,10.85,43,98,2.37,CN,1717477511
418,dien bien phu,21.3833,103.0167,29.6,77,74,1.29,VN,1717477679
419,nantucket,41.2835,-70.0995,14.03,82,44,4.75,US,1717477657
420,fale old settlement,-9.3852,-171.2468,28.74,74,65,5.01,TK,1717477679
421,port lincoln,-34.7333,135.8667,13.31,76,87,4.05,AU,1717477679
422,bamboo flat,11.7,92.7167,32.05,70,40,6.69,IN,1717477680
423,bull savanna,17.8868,-77.5902,25.22,82,43,3.6,JM,1717477680
424,labasa,-16.4167,179.3833,24.34,76,40,3.41,FJ,1717477680
425,xining,36.6167,101.7667,22.11,49,2,3.11,CN,1717477443
426,kismayo,-0.3582,42.5454,27.7,78,64,6.38,SO,1717477680
427,laguna,38.421,-121.4238,22.52,63,0,3.09,US,1717477680
428,almenara,-16.1836,-40.6944,18.31,98,86,1.17,BR,1717477680
429,kharkhorin,47.1975,102.8238,25.09,20,99,4.01,MN,1717477680
430,ghanzi,-21.5667,21.7833,2.83,43,0,2.09,BW,1717477680
431,coquimbo,-29.9533,-71.3436,11.85,100,100,4.12,CL,1717477556
432,radomyshl,50.4961,29.2291,17.42,84,100,0.71,UA,1717477681
433,tadine,-21.55,167.8833,24.62,74,55,4.44,NC,1717477681
434,kiunga,-6.1219,141.2906,24.2,99,100,0.97,PG,1717477681
435,sinop,41.7711,34.8709,24.64,53,1,3.11,TR,1717477655
436,uturoa,-16.7333,-151.4333,27.16,80,100,6.69,PF,1717477681
437,codrington,-38.2667,141.9667,13.23,48,100,1.05,AU,1717477681
438,coahuayana de hidalgo,18.7,-103.6583,22.78,82,13,0.64,MX,1717477681
439,seka,17.9285,103.9552,32.35,58,75,4.41,TH,1717477488
440,vernon,50.2581,-119.2691,8.37,67,5,3.27,CA,1717477682
441,bahia de kino,28.8333,-111.9333,26.01,73,0,3.63,MX,1717477682
442,goianinha,-6.2647,-35.2125,22.88,96,22,2.56,BR,1717477682
443,khanty-mansiysk,61.0042,69.0019,13.06,33,0,4.0,RU,1717477682
444,mirnyy,62.5353,113.9611,19.02,46,93,0.45,RU,1717477496
445,banda aceh,5.5577,95.3222,30.49,65,98,3.07,ID,1717477228
446,mckinleyville,40.9465,-124.1006,13.48,90,0,0.0,US,1717477560
447,abalak,58.1286,68.5944,11.86,53,69,2.11,RU,1717477683
448,cole harbour,44.6724,-63.4751,12.74,88,65,2.24,CA,1717477667
449,atherton,53.5237,-2.4935,14.03,88,100,1.79,GB,1717477683
450,inari,68.906,27.0288,18.11,75,100,3.47,FI,1717477683
451,tobruk,32.0836,23.9764,25.41,44,25,1.78,LY,1717477683
452,happy valley-goose bay,53.3168,-60.3315,17.17,77,40,5.14,CA,1717477527
453,laborde,-33.1532,-62.8566,6.57,64,100,4.32,AR,1717477684
454,guozhen,34.3659,107.359,18.67,83,100,1.73,CN,1717477424
455,dinajpur,25.6272,88.6386,35.09,47,0,3.64,BD,1717477684
456,tartouss,34.889,35.8866,27.51,52,2,1.06,SY,1717477684
457,levuka,50.1834,-105.4011,14.42,86,100,5.63,CA,1717477684
458,salinopolis,-0.6136,-47.3561,25.8,87,71,4.37,BR,1717477547
459,aasiaat,68.7098,-52.8699,-3.08,81,62,4.35,GL,1717477684
460,george town,5.4112,100.3354,31.96,74,40,3.09,MY,1717477604
461,malango,-2.9627,119.9001,21.59,93,100,0.68,ID,1717477684
462,susuman,62.7833,148.1667,16.1,33,75,3.13,RU,1717477685
463,westport,41.1415,-73.3579,20.15,83,0,2.24,US,1717477624
464,taulaga,-11.0553,-171.0883,28.38,76,12,3.84,AS,1717477685
465,caleta de carquin,-11.0925,-77.6267,16.96,85,16,3.86,PE,1717477685
466,aldama,22.9167,-98.0667,28.22,74,45,0.67,MX,1717477685
467,pingzhuang,42.0372,119.2889,30.95,15,2,2.81,CN,1717477438
468,adur,9.1667,76.7333,30.06,73,100,1.31,IN,1717477685
469,mugia,43.1041,-9.2179,12.73,85,3,2.21,ES,1717477686
470,tongouson,5.0214,120.1328,28.67,77,100,0.61,PH,1717477686
471,stockheim,50.3,11.2667,12.19,89,97,0.19,DE,1717477686
472,karratha,-20.7377,116.8463,24.76,32,0,7.64,AU,1717477686
473,adjuntas,18.1585,-66.8018,22.84,95,99,2.66,PR,1717477686
474,bubaque,11.2833,-15.8333,26.34,77,100,4.86,GW,1717477686
475,sparti,37.0733,22.4297,17.67,32,3,1.87,GR,1717477686
476,kuqa,41.7278,82.9364,24.17,17,100,5.07,CN,1717477686
477,jaisalmer,26.9147,70.9181,36.14,26,0,9.84,IN,1717477686
478,zyryanskoye,56.8306,86.6258,4.23,97,100,5.77,RU,1717477687
479,shenjiamen,29.9576,122.298,22.71,72,85,2.93,CN,1717477441
480,itaituba,-4.2761,-55.9836,23.4,95,54,0.48,BR,1717477687
481,tura,25.5198,90.2201,29.28,76,9,2.17,IN,1717477496
482,tezu,27.9167,96.1667,28.24,68,90,1.45,IN,1717477687
483,rio grande,-32.035,-52.0986,12.89,62,100,2.53,BR,1717477687
484,bodaybo,57.8506,114.1933,20.96,48,62,0.11,RU,1717477470
485,diu,20.7141,70.9822,32.35,56,100,4.4,IN,1717477543
486,brisas de zicatela,15.8369,-97.0419,28.48,73,17,4.57,MX,1717477687
487,cooma,-36.2333,149.1333,8.8,62,96,0.41,AU,1717477688
488,samfya,-11.3649,29.5565,17.25,68,21,2.33,ZM,1717477688
489,dubbo,-32.25,148.6167,11.07,66,40,2.57,AU,1717477688
490,harstad,68.799,16.5293,10.64,82,100,4.02,NO,1717477688
491,mufumbwe,-13.6833,24.8,10.11,43,46,1.31,ZM,1717477688
492,totness,5.8833,-56.3167,25.7,88,92,4.09,SR,1717477688
493,aral,40.5156,81.2636,27.18,22,99,3.66,CN,1717477511
494,kristiansand,58.1467,7.9956,12.01,83,20,1.54,NO,1717477688
495,rapla,59.0072,24.7928,17.72,88,43,2.59,EE,1717477689
496,groningen,53.25,6.75,14.45,91,75,2.06,NL,1717477419
497,tarakan,3.3,117.6333,27.72,94,40,1.54,ID,1717477460
498,lata,40.1629,-8.3327,13.93,77,1,0.94,PT,1717477689
499,jiazi,22.8779,116.067,24.69,66,100,9.75,CN,1717477689
500,mashhad,36.297,59.6062,25.08,47,0,2.06,IR,1717477689
501,port augusta,-32.5,137.7667,12.73,47,100,1.53,AU,1717477689
502,coronel dorrego,-38.7187,-61.2873,7.74,61,100,6.93,AR,1717477689
503,palmas,-10.2128,-48.3603,22.93,83,0,1.54,BR,1717477052
504,ust'-ilimsk,58.0006,102.6619,13.02,56,100,1.79,RU,1717477424
505,laojunmiao,39.8333,97.7333,22.58,14,18,4.49,CN,1717477451
506,lepsy,46.235,78.9456,20.65,30,1,5.4,KZ,1717477690
507,tinogasta,-28.0632,-67.5649,6.47,69,90,1.06,AR,1717477690
508,ariquemes,-9.9133,-63.0408,23.29,79,100,1.58,BR,1717477202
509,karukh,34.4811,62.5863,24.77,22,0,6.95,AF,1717477690
510,gheorgheni,46.7167,25.6167,16.65,84,5,0.18,RO,1717477691
511,abepura,-2.6333,140.5833,30.45,70,20,1.03,ID,1717477691
512,maturin,9.75,-63.1767,23.95,98,91,1.4,VE,1717477691
513,wagar,16.1525,36.2032,36.5,21,6,2.4,SD,1717477691
514,krasnyy yar,46.5331,48.3456,27.96,26,12,3.06,RU,1717477691
515,ulaangom,49.9811,92.0667,16.77,44,38,3.38,MN,1717477691
516,bantogon,6.5333,124.0333,29.03,73,91,2.58,PH,1717477691
517,nouadhibou,20.931,-17.0347,18.99,88,3,7.72,MR,1717477691
518,bumba,2.1833,22.4667,22.55,96,75,0.87,CD,1717477691
519,nanning,22.8167,108.3167,29.51,79,95,4.03,CN,1717477609
520,pisek,49.3088,14.1475,13.95,91,97,0.38,CZ,1717477692
521,holualoa,19.6228,-155.9522,24.91,85,0,2.57,US,1717477692
522,amarkantak,22.6667,81.75,36.81,21,75,2.69,IN,1717477692
523,san luis de la loma,17.2706,-100.8939,26.66,67,20,2.94,MX,1717477692
524,yorkton,51.2167,-102.4677,14.91,88,100,9.26,CA,1717477628
525,federacion,-31.0062,-57.8996,5.88,82,100,4.92,AR,1717477692
526,carloforte,39.145,8.3058,18.05,77,58,4.91,IT,1717477692
527,talakan,50.3167,130.3667,21.89,25,10,2.78,RU,1717477692
528,paita,-5.0892,-81.1144,18.85,83,7,2.88,PE,1717477419
529,dwarka,22.2394,68.9678,30.67,65,56,5.86,IN,1717477693
530,arteche,12.2645,125.4048,28.13,82,99,3.09,PH,1717477693
531,bol,13.4586,14.7147,27.41,77,1,4.89,TD,1717477693
532,port saint john's,-31.6229,29.5448,13.99,54,56,3.27,ZA,1717477693
533,tres passos,-27.4556,-53.9319,9.87,91,50,3.28,BR,1717477693
534,mitu,1.1983,-70.1733,21.95,100,100,0.62,CO,1717477693
535,ubinskoye,55.3068,79.6802,9.21,74,100,7.25,RU,1717477580
536,hauterive,46.0901,3.4459,9.99,96,11,1.47,FR,1717477693
537,tekkali,18.6167,84.2333,35.01,52,47,3.41,IN,1717477493
538,bardai,11.65,7.2333,24.01,68,100,4.68,NG,1717477694
539,bensonville,6.4461,-10.6125,24.75,96,96,0.64,LR,1717477694
540,sassandra,4.95,-6.0833,24.6,92,93,1.91,CI,1717477694
541,quellon,-43.1167,-73.6167,8.86,93,100,9.82,CL,1717477694
542,port moresby,-9.4431,147.1797,27.7,76,72,3.56,PG,1717477694
543,myanaung,18.2833,95.3167,34.47,48,42,0.88,MM,1717477687
544,anqing,30.5092,117.0506,24.23,66,100,0.61,CN,1717477694
545,tympaki,35.0729,24.7685,30.12,44,0,2.72,GR,1717477695
546,eirunepe,-6.6603,-69.8736,22.68,96,86,0.73,BR,1717477695
547,golyshmanovo,56.3979,68.3728,12.25,58,45,4.71,RU,1717477478
548,pocone,-16.2567,-56.6228,20.95,60,100,0.98,BR,1717477515
549,hong kong,22.2855,114.1577,26.29,84,100,7.6,HK,1717477535
550,gotsucho,35.0,132.2167,19.69,68,19,6.6,JP,1717477485
551,zag,46.9441,99.165,17.06,26,100,2.69,MN,1717477695
552,kampene,-3.6,26.6667,20.77,97,66,0.77,CD,1717477695
553,kovalam,8.3667,76.9967,33.05,66,75,1.54,IN,1717477695
554,takoradi,4.8845,-1.7554,25.69,87,90,2.56,GH,1717477696
555,bossangoa,6.4926,17.4552,22.49,82,26,2.09,CF,1717477696
556,senanga,-16.1167,23.2667,7.99,31,0,2.13,ZM,1717477696
557,jatai,-17.8814,-51.7144,15.97,62,50,0.79,BR,1717477431
558,runka,12.4479,7.3092,26.27,60,97,3.46,NG,1717477696
559,novyy urengoy,66.0833,76.6333,-1.57,88,31,3.94,RU,1717477696
560,muromtsevo,56.3724,75.2418,12.49,45,29,3.85,RU,1717477696
561,ponta delgada,37.7333,-25.6667,18.44,88,75,2.57,PT,1717477696
562,aykhal,66.0,111.5,17.82,29,38,5.67,RU,1717477696
563,borogontsy,62.6683,131.1683,20.97,31,2,3.44,RU,1717477697
564,ambon,-3.6954,128.1814,30.08,79,40,3.6,ID,1717477440
565,puerto lempira,15.2667,-83.7667,27.1,80,93,1.89,HN,1717477697
566,fort-de-france,14.6089,-61.0733,26.97,89,75,0.0,MQ,1717477603
567,raduzhny,62.0961,77.475,7.47,46,71,3.65,RU,1717477697
568,rio preto da eva,-2.6994,-59.6997,22.97,99,88,1.14,BR,1717477511
569,shouguang,36.88,118.7375,33.15,18,100,4.12,CN,1717477697
